"pid","p_name","p_year","t_cap","t_count","t_rd","slr_cpc","wnd_cpc","slr_wn","tx_cpct","revenue","cost","profit","lon","lat","t_state","t_county","fips","county","state","env_sens_score","dac_sts","energy_brdn","foss_emplmt","coal_emplmt","outage_n","outage_dur","rci","energy_community","sid","lines","max_volt","min_volt","distance_m","distance_km"
93,"Pipestone School District",2003,750,1,48,0.70479148,0.75,0.939721973,0.75,195651.597,118780.995,76870.60197,-96.340393,44.000893,"MN","Pipestone County",27117,"Pipestone County","MN",1,0,5,0.000505,0.000505,0,0,67,0,138637,1,115,115,22270.3423099806,22.2703423099806
94,"Shaokatan Power Partners",2003,800,2,52,1.35117252,1.6,0.844482825,1.6,414776.601,242167.172,172609.429,-96.4182430072104,44.3978920005375,"MN","Lincoln County",27081,"Lincoln County","MN",10,0,5,0.000505,0.000505,0,0,67,0,138638,2,345,345,9255.39537602027,9.25539537602027
95,"Viking",2003,1500,8,70.5,11.96516537,12,0.997097114,12,3027165.429,1929108.017,1098057.412,-96.0081441878287,43.9721121578295,"MN","Murray County",27101,"Murray County","MN",10,0,4,0.000505,0.000505,0,0,68,0,173518,3,115,115,7416.19868899789,7.41619868899789
96,"North Dakota Wind I",2003,1500,27,70.5,37.30142487,40.5,0.921022836,40.5,10400283.16,6306157.536,4094125.625,-98.8857648741915,46.3210895642882,"ND","LaMoure County",38045,"LaMoure County","ND",30,0,6,0.000382,0.000382,0,0,54,0,135760,1,115,115,3861.32343816427,3.86132343816427
97,"North Dakota Wind II",2003,1500,14,70.5,18.86792868,21,0.898472794,21,5506846.827,3240441.114,2266405.713,-98.8844610767205,46.3196086496469,"ND","LaMoure County",38045,"LaMoure County","ND",10,0,6,0.000382,0.000382,0,0,54,0,135760,1,115,115,3994.35153177617,3.99435153177617
98,"Llano Estacado Wind Ranch at Texico II",2003,660,2,47,1.201992893,1.32,0.910600677,1.32,322232.4903,204967.7605,117264.7298,-103.055873535324,34.3574525047378,"NM","Curry County",35009,"Curry County","NM",10,0,3,0.017882,0.001407,0,0,86,0,318070,2,115,115,6610.34091124728,6.61034091124728
99,"New Mexico Wind Energy Center",2003,1500,136,87,185.7444842,204,0.910512178,204,49798462.16,31668834.73,18129627.43,-104.068131038944,34.6363797213978,"NM","De Baca County",35037,"Quay County","NM",10,0,7,0.017882,0.001407,0,0,73,0,307616,2,345,115,6196.01433066289,6.19601433066289
100,"Bowling Green Municipal",2003,1800,2,80,4.665331164,3.6,1.295925323,3.6,1158415.902,647549.581,510866.3213,-83.740997,41.375391,"OH","Wood County",39173,"Wood County","OH",1,0,3,0.000759,0.000193,0,0,93,0,153620,3,138,138,12441.5766034703,12.4415766034703
101,"Blue Canyon I",2003,1650,45,72,87.62470139,74.25,1.180130658,74.25,16837061.02,12761956.41,4075104.609,-98.5729905511441,34.8540971715735,"OK","Caddo County",40031,"Comanche County","OK",10,0,3,0.000335,0.000335,0,0,88,0,118506,2,138,138,3244.10970493671,3.24410970493671
102,"Oklahoma Wind A",2003,1500,68,82.5,113.3931683,102,1.111697729,102,22123603.63,17076128.33,5047475.292,-99.3006373048966,36.5817240589441,"OK","Harper County",40153,"Woodward County","OK",1,0,3,0.011018,0.000909,0,0,86,0,118333,2,138,138,1016.13964178485,1.01613964178485
103,"Combine Hills I",2003,1000,41,61.4,42.23652833,41,1.030159227,41,14071002.28,6664992.656,7406009.628,-118.575678607357,45.9389639384357,"OR","Umatilla County",41059,"Umatilla County","OR",1,0,3,0.000248,0.000248,1,399,89,0,202431,2,230,230,4119.65235780293,4.11965235780293
104,"Meyersdale",2003,1500,20,70.5,38.85752061,30,1.295250687,30,11619112.4,5392980.044,6226132.357,-79.0030111451322,39.7897529129475,"PA","Somerset County",42111,"Somerset County","PA",10,0,5,0.00074,0.00074,0,0,87,1,128170,2,138,138,11621.6858054536,11.6216858054536
105,"Waymart Wind Farm",2003,1500,43,70.5,92.77708506,64.5,1.43840442,64.5,19848021.55,12240127.77,7607893.782,-75.4381557370321,41.594695616358,"PA","Wayne County",42127,"Wayne County","PA",1,0,8,0.004968,0.000946,0,0,71,1,124173,2,115,115,24435.7975582778,24.4357975582778
106,"Rosebud Sioux",2003,750,1,48,0.476519675,0.75,0.635359567,0.75,171361.1271,103588.8138,67772.31332,-100.578491,43.002693,"SD","Todd County",46121,"Todd County","SD",10,1,9,0.000961,0.000678,0,0,59,0,131826,2,115,115,7478.53854901285,7.47853854901285
107,"South Dakota",2003,1500,27,70.5,24.42857555,40.5,0.603174705,40.5,9103634.24,5575563.202,3528071.039,-99.4564297850812,44.3690379023096,"SD","Hyde County",46069,"Hyde County","SD",15,0,3,0.000961,0.000678,0,0,54,0,144149,4,345,230,26726.5909712845,26.7265909712845
108,"Brazos Wind Ranch",2003,1000,160,61.4,86.7585665,160,0.542241041,160,33376250.53,21558477.63,11817772.9,-101.20363983142,32.9417295300559,"TX","Scurry County",48033,"Borden County","TX",10,0,4,0,0,0,0,50,0,313813,3,138,138,37636.4439351735,37.6364439351735
109,"Indian Mesa / Aeolus",2003,3000,1,90,2.800373146,3,0.933457715,3,768134.4376,469207.8698,298926.5678,-101.327888,36.472694,"TX","Hansford County",48195,"Hansford County","TX",1,0,4,0,0,0,0,42,0,310118,2,115,115,2835.06345897853,2.83506345897853
110,"Sweetwater",2003,1500,25,82.5,44.66390975,37.5,1.191037593,37.5,9827778.707,6494956.78,3332821.927,-100.337762879182,32.3612922570177,"TX","Nolan County",48353,"Nolan County","TX",10,0,3,0,0,0,0,73,0,313413,2,138,138,11090.7331937375,11.0907331937375
111,"Nine Canyon II",2003,1300,12,62,18.63424634,15.6,1.194502971,15.6,5095108.797,2693383.579,2401725.218,-119.150231615864,46.107375032224,"WA","Benton County",53005,"Benton County","WA",10,0,2,0.000584,0.000671,0,0,94,0,206291,1,115,115,1704.55795288836,1.70455795288836
112,"Evanston (Wyoming Wind Energy Center)",2003,1800,80,80,172.7816541,144,1.199872598,144,49638138.85,24968200.16,24669938.69,-110.783056847898,41.3589902624682,"WY","Uinta County",56041,"Uinta County","WY",10,0,3,0.011566,0.003661,0,0,81,1,202152,2,115,115,6641.66517391823,6.64166517391823
113,"Solano Wind Project, Phase IA",2004,660,8,47,5.932104229,5.28,1.123504589,5.28,1286471.549,889510.3878,396961.1613,-121.77427509801,38.1251808935917,"CA","Solano County",6095,"Solano County","CA",1,0,2,0.000317,0.000317,1,331,93,0,309954,4,230,230,4899.99250236695,4.89999250236695
114,"Lamar III",2004,1500,1,70.5,0.945197621,1.5,0.630131748,1.5,295024.9445,206240.9166,88784.02794,-102.650894,37.362293,"CO","Baca County",8009,"Baca County","CO",10,0,7,0.000925,0.00036,0,0,44,1,205665,1,115,115,3822.46081388292,3.82246081388292
115,"Lamar Municipal",2004,1500,4,70.5,4.289942347,6,0.714990391,6,1487352.453,857639.3055,629713.1473,-102.533022638599,38.032627404215,"CO","Prowers County",8099,"Prowers County","CO",10,0,5,0.000925,0.00036,0,0,75,1,204019,3,115,115,5465.75685535336,5.46575685535336
116,"Intrepid",2004,1500,107,82.5,179.5238446,160.5,1.118528627,160.5,43987590.08,26971605.06,17015985.02,-95.3205428022117,42.5217749155787,"IA","Buena Vista County",19161,"Sac County","IA",1,0,6,6e-04,0.00025,0,0,66,0,130492,3,161,161,3559.27837356087,3.55927837356087
117,"Bureau Valley School District",2004,660,1,47,0.882863842,0.66,1.337672487,0.66,184692.6157,120425.574,64267.04174,-89.678192,41.453392,"IL","Bureau County",17011,"Bureau County","IL",1,0,4,0,0,0,0,80,0,137633,3,138,138,12129.5200508229,12.1295200508229
118,"Carleton College",2004,1650,1,82,1.598984928,1.65,0.969081774,1.65,416761.5682,264010.2004,152751.3679,-93.113892,44.458992,"MN","Rice County",27131,"Rice County","MN",1,0,2,0.000695,0.000695,0,0,94,0,129411,3,115,115,19730.3628058739,19.7303628058739
119,"Farmer's",2004,950,6,54,6.232063253,5.7,1.09334443,5.7,1326592.459,951358.9236,375233.5357,-95.3762671217537,43.6513243143982,"MN","Jackson County",27063,"Jackson County","MN",1,0,5,0.000505,0.000505,0,0,68,0,129805,2,161,161,8901.71719760553,8.90171719760552
120,"JJN Wind Farm",2004,1500,1,72,1.406750892,1.5,0.937833928,1.5,347899.333,236077.4385,111821.8945,-96.391891,44.280891,"MN","Lincoln County",27081,"Lincoln County","MN",10,0,5,0.000505,0.000505,0,0,67,0,132492,3,115,115,11549.3061525766,11.5493061525766
121,"McNeilus",2004,1650,6,82,8.944895578,9.9,0.903524806,9.9,2500881.989,1535068.497,965813.4919,-92.727553844814,43.5366297546128,"MN","Mower County",27099,"Mower County","MN",1,0,3,0.000695,0.000695,0,0,90,0,130515,1,345,345,9338.67505323807,9.33867505323807
122,"MinWind III-IX",2004,1650,7,82,10.92889766,11.55,0.946224905,11.55,3006356.346,1813623.168,1192733.178,-96.3887190239662,43.6439309222731,"MN","Rock County",27133,"Rock County","MN",1,0,5,0.000505,0.000505,0,0,69,0,132561,1,161,161,642.528110299703,0.642528110299703
123,"Fairmont Wind (SMMPA)",2004,1650,2,82,2.979175957,3.3,0.902780593,3.3,789219.8949,515909.3164,273310.5785,-94.4427645795844,43.5762425107624,"MN","Martin County",27091,"Martin County","MN",1,0,3,0.000695,0.000695,1,86,68,0,138020,3,161,161,25642.4581183321,25.6424581183321
124,"West Pipestone (Maiden Winds)",2004,1650,5,82,8.977078452,8.25,1.088130721,8.25,2064854.692,1377899.814,686954.8786,-96.4359448618712,44.021360652984,"MN","Pipestone County",27117,"Pipestone County","MN",1,0,5,0.000505,0.000505,0,0,67,0,138637,1,115,115,14308.0389369597,14.3080389369597
125,"Caprock Wind Ranch",2004,1000,60,61.4,38.40600709,60,0.640100118,60,13047691.3,8445495.249,4602196.052,-103.356073988822,34.9785890281918,"NM","Quay County",35037,"Quay County","NM",10,0,7,0.017882,0.001407,0,0,73,0,305425,3,115,115,36302.3511310105,36.3023511310105
126,"AMP-Ohio/Green Mountain Energy Wind Farm",2004,1800,2,80,4.600914432,3.6,1.278031787,3.6,1177196.742,643227.198,533969.5443,-83.736298,41.3835925,"OH","Wood County",39173,"Wood County","OH",1,0,3,0.000759,0.000193,0,0,93,0,153620,3,138,138,11451.4946019623,11.4514946019623
127,"Buffalo Mountain",2004,1800,15,80,32.86351086,27,1.217167069,27,9925844.359,4697684.698,5228159.662,-84.3476352394095,36.1258808307204,"TN","Anderson County",47001,"Anderson County","TN",10,0,3,0.000648,0.000559,0,0,80,1,152123,3,161,161,679.83344654429,0.67983344654429
128,"Diablo Winds",2004,660,31,47,26.95707878,20.46,1.317550283,20.46,5662524.937,3701616.147,1960908.79,-121.63333496981,37.7643386934774,"CA","Alameda County",6001,"Alameda County","CA",20,0,1,0.000941,0.000475,2,730,93,0,318021,-999999,115,115,8640.29322372954,8.64029322372954
129,"Kumeyaay Phase I",2005,2000,25,87,65.16311692,50,1.303262338,50,14221308.26,9214206.978,5007101.283,-116.339154402172,32.7199556750606,"CA","San Diego County",6073,"San Diego County","CA",1,0,2,0.000683,0.00067,4,5387,94,0,307111,2,138,138,61032.7689114657,61.0327689114657
130,"Victorville Wind Project",2005,750,1,48,0.821286784,0.75,1.095049045,0.75,247203.8094,124970.4681,122233.3412,-117.358292,34.557693,"CA","San Bernardino County",6071,"San Bernardino County","CA",10,0,2,0.000561,0.000476,7,8792,91,0,302087,1,230,230,4171.73632848885,4.17173632848885
131,"Century",2005,1500,100,82.5,161.7700014,150,1.078466676,150,39562415.8,24816835.08,14745580.72,-93.6603728429196,42.5522991608853,"IA","Wright County",19079,"Hamilton County","IA",1,0,4,6e-04,0.00025,1,300,67,0,130706,3,161,161,2404.87284926026,2.40487284926026
132,"Century Expansion",2005,1000,35,61.4,46.89999998,35,1.339999999,35,7846088.408,6377761.008,1468327.4,-93.6668443107502,42.501946973178,"IA","Hamilton County",19079,"Hamilton County","IA",1,0,4,6e-04,0.00025,1,300,67,0,130706,3,161,161,7369.28741995439,7.36928741995439
133,"Intrepid Expansion",2005,1000,15,61.4,14.14305608,15,0.942870406,15,3773489.368,2354902.177,1418587.191,-95.3613530310569,42.548128834003,"IA","Sac County",19161,"Sac County","IA",1,0,6,6e-04,0.00025,0,0,66,0,130492,3,161,161,2854.72005954239,2.85472005954239
134,"Iowa Lakes Community College",2005,1650,1,82,1.561522008,1.65,0.946376975,1.65,412740.7045,263119.1228,149621.5817,-94.81562,43.385403,"IA","Emmet County",19063,"Emmet County","IA",10,0,5,6e-04,0.00025,0,0,76,0,129848,2,161,161,30572.2497882831,30.5722497882831
135,"Stuart",2005,660,1,47,0.644586162,0.66,0.9766457,0.66,167480.0602,105499.9375,61980.12278,-94.327393,41.493992,"IA","Adair County",19001,"Adair County","IA",1,0,7,0.000167,0.000167,0,0,56,0,131509,2,161,161,11964.1183520889,11.9641183520889
136,"Fossil Gulch",2005,1500,7,77,8.034283817,10.5,0.765169887,10.5,2923472.777,1532287.928,1391184.849,-114.949585,42.8586445,"ID","Twin Falls County",16083,"Twin Falls County","ID",10,0,3,0,0,0,0,92,0,201301,3,138,138,3632.06785679551,3.63206785679551
137,"Wolverine Creek",2005,1500,43,77,55.96157478,64.5,0.867621314,64.5,19014744.78,9815643.295,9199101.487,-111.841648011474,43.3891220722964,"ID","Bingham County",16019,"Bonneville County","ID",1,0,2,0,0,2,2,93,0,202627,2,161,161,1597.65277335631,1.59765277335631
138,"Crescent Ridge I",2005,1650,14,82,31.28502193,23.1,1.354329954,23.1,6261510.805,4219871.536,2041639.269,-89.5734564238157,41.241411159445,"IL","Bureau County",17011,"Bureau County","IL",1,0,4,0,0,0,0,80,1,137721,3,138,138,1951.45296815255,1.95145296815255
139,"Illinois Rural Electric Cooperative",2005,1650,1,82,2.165343239,1.65,1.312329236,1.65,465653.2428,301246.4649,164406.7779,-90.846191,39.618793,"IL","Pike County",17149,"Pike County","IL",1,0,5,0.000941,0.000941,1,68,66,1,122770,9,345,138,33007.7265219216,33.0077265219216
140,"Elk River",2005,1500,100,77,132.2974909,150,0.881983272,150,33384522.4,22985958.24,10398564.16,-96.5557888989025,37.5806183633827,"KS","Butler County",20015,"Butler County","KS",25,0,3,0.000428,0.000203,0,0,91,0,148857,2,345,345,3567.30912343029,3.56730912343029
141,"Arnold Wind Farm",2005,1650,1,82,1.939604314,1.65,1.175517766,1.65,408009.3109,285677.8527,122331.4582,-95.844292,43.752693,"MN","Nobles County",27105,"Nobles County","MN",1,0,2,0.000505,0.000505,0,0,88,0,138639,1,115,115,22295.4638888843,22.2954638888843
142,"Redwood Falls (SMMPA)",2005,1650,2,82,3.610301054,3.3,1.094030622,3.3,964483.1095,550073.1938,414409.9157,-95.175896,44.5030425,"MN","Redwood County",27127,"Redwood County","MN",30,0,3,0.000505,0.000505,0,0,66,0,129834,2,115,115,5713.28759671034,5.71328759671034
143,"Tholen & Petersen",2005,1650,3,82,4.685052826,4.95,0.946475318,4.95,1294121.118,782620.9824,511500.1359,-96.0979923305951,44.0764920251941,"MN","Pipestone County",27117,"Pipestone County","MN",10,0,5,0.000505,0.000505,0,0,67,0,138628,3,115,115,13755.230920654,13.755230920654
144,"Trimont Area Wind Farm",2005,1600,67,91,102.6016793,107.2,0.957105218,107.2,25607458.4,16914079.03,8693379.376,-94.8583209089914,43.7950781760197,"MN","Martin County",27063,"Jackson County","MN",1,0,5,0.000505,0.000505,0,0,68,0,138022,3,345,345,1575.03815971881,1.57503815971881
145,"University of MN -- Morris",2005,1650,1,82,1.464246415,1.65,0.88742207,1.65,431096.0144,253725.4823,177370.5321,-95.877083,45.589645,"MN","Stevens County",27149,"Stevens County","MN",10,0,4,0.000692,0.000692,0,0,81,0,135050,3,115,115,5939.28478063723,5.93928478063723
146,"Judith Gap",2005,1500,90,77,82.44694238,135,0.610718092,135,38349578,18361029.5,19988548.5,-109.746420898154,46.5724011634259,"MT","Wheatland County",30107,"Wheatland County","MT",10,1,4,0.004578,0.001052,0,0,46,0,203586,3,230,230,488.976772215797,0.488976772215797
147,"Martinsdale Wind Farm",2005,65,11,16.5,0.545761098,0.715,0.763302235,0.715,196261.2041,106409.114,89852.09011,-110.271806462818,46.4995607519021,"MT","Wheatland County",30107,"Wheatland County","MT",10,1,4,0.004578,0.001052,0,0,46,0,203586,3,230,230,40643.9991123232,40.6439991123232
148,"Two Dot Wind Farm",2005,65,7,16.5,0.271339029,0.455,0.596349514,0.455,112514.6135,62557.4544,49957.15908,-110.093007216425,46.4442245867892,"MT","Wheatland County",30107,"Wheatland County","MT",10,1,4,0.004578,0.001052,0,0,46,0,203586,3,230,230,29776.8980451526,29.7768980451526
149,"Wilton Wind Farm",2005,1500,22,77,29.35087062,33,0.889420322,33,7265168.702,5065267.443,2199901.259,-100.700126102849,47.1207162757482,"ND","Burleigh County",38015,"Burleigh County","ND",1,0,2,0.001366,0.001074,3,2187,91,0,132924,2,230,230,955.079446488593,0.955079446488593
150,"Ainsworth Wind Project (NPPD)",2005,1650,36,82,43.35229716,59.4,0.729836653,59.4,12782612.8,8530258.636,4252354.163,-99.9141469841244,42.4599992365568,"NE","Brown County",31017,"Brown County","NE",15,0,6,0,0,0,0,64,0,132430,2,115,115,2239.63978806095,2.23963978806095
151,"Jersey Atlantic Wind Farm",2005,1500,5,77,10.41386408,7.5,1.388515211,7.5,2688151.184,1396202.827,1291948.357,-74.4483406798641,39.3821090189638,"NJ","Atlantic County",34001,"Atlantic County","NJ",1,0,3,0.000439,0.000439,1,52,91,0,144076,4,138,138,18458.8681137196,18.4588681137196
152,"Caprock Wind Ranch",2005,1000,20,61.4,20.32320364,20,1.016160182,20,5202750.838,3285662.518,1917088.319,-103.357127342224,34.9807850230516,"NM","Quay County",35037,"Quay County","NM",10,0,7,0.017882,0.001407,0,0,73,0,305425,3,115,115,36088.2603027125,36.0882603027125
153,"San Juan Mesa",2005,1000,118,61.4,57.91706659,118,0.490822598,118,22088150.75,15714050.43,6374100.313,-103.821290299104,33.9505418174799,"NM","Chaves County",35041,"Roosevelt County","NM",10,0,4,0.017882,0.001407,0,0,86,0,303018,0,345,115,57914.0775460113,57.9140775460113
154,"Maple Ridge (Lowville)",2005,1650,83,82,168.8019605,136.95,1.232580946,136.95,53021379.19,24046620.76,28974758.43,-75.6247375266328,43.805757731255,"NY","Lewis County",36049,"Lewis County","NY",1,0,5,0.000717,0.000717,0,0,66,0,125628,2,230,230,8474.1458659224,8.4741458659224
155,"Blue Canyon II",2005,1800,83,80,169.7082656,149.4,1.135932166,149.4,37597958.79,25267867.28,12330091.51,-98.6407316014081,34.8772200124604,"OK","Kiowa County",40075,"Kiowa County","OK",10,0,5,0.010798,0.000855,0,0,64,0,118506,2,138,138,3461.81119162699,3.46181119162699
156,"Weatherford",2005,1600,71,91,17.06609103,113.6,0.150229675,106.9167559,20581446,12192137.8,8389308.2,-98.756360908856,35.5260522919085,"OK","Custer County",40039,"Custer County","OK",1,0,6,0.010798,0.000855,0,0,87,0,118505,2,138,138,4493.70670605974,4.49370670605974
157,"Weatherford Expansion",2005,1600,27,91,43.78265115,43.2,1.013487295,43.2,11818260.24,6976147.354,4842112.887,-98.6753191018046,35.4701514308309,"OK","Custer County",40039,"Custer County","OK",1,0,6,0.010798,0.000855,0,0,87,0,168534,3,138,138,3723.52996819051,3.72352996819051
158,"Klondike II",2005,1600,50,91,82.88812255,80,1.036101532,80,26681878.26,13019129.69,13662748.57,-120.580167652697,45.5833276930196,"OR","Sherman County",41055,"Sherman County","OR",1,0,3,0,0.000679,0,0,65,0,201398,1,115,115,1737.07245318177,1.73707245318177
159,"American Windmill Museum",2005,660,1,47,0.663201047,0.66,1.004850072,0.66,176948.763,106519.7994,70428.9636,-101.823891,33.580894,"TX","Lubbock County",48303,"Lubbock County","TX",1,0,3,0.000849,0.000519,0,0,90,0,310943,2,115,115,9252.6033086607,9.2526033086607
160,"Buffalo Gap Wind Farm",2005,1800,64,80,34.17914917,115.2,0.296694003,115.2,24803740.34,13521447.87,11282292.47,-100.113619532586,32.3086928322329,"TX","Taylor County",48441,"Taylor County","TX",10,0,3,0.001725,0.000784,0,0,88,0,310877,3,138,138,13094.8956582833,13.0948956582833
161,"Callahan Divide",2005,1500,76,87,146.7164792,114,1.28698666,114,28106160.73,20360076.83,7746083.896,-100.002338030356,32.3234384647022,"TX","Taylor County",48441,"Taylor County","TX",10,0,3,0.001725,0.000784,0,0,88,0,310877,3,138,138,3607.24160473327,3.60724160473328
162,"Horse Hollow Wind Energy Center",2005,1500,140,87,223.0294126,210,1.062044822,210,55381608.05,34672886.74,20708721.31,-100.050344617789,32.226104778729,"TX","Taylor County",48441,"Taylor County","TX",10,0,3,0.001725,0.000784,0,0,88,0,310877,3,138,138,10911.1075761802,10.9111075761802
163,"Sweetwater Phase II",2005,1620,61,91,105.3244296,98.82,1.065820984,98.82,25950750.14,16349104.9,9601645.242,-100.375704426508,32.3358627774082,"TX","Nolan County",48353,"Nolan County","TX",10,0,3,0,0,0,0,73,0,313413,2,138,138,12115.4277066984,12.1154277066984
164,"Sweetwater Phase III",2005,1500,89,77,144.4082999,133.5,1.081710111,133.5,35293534.66,22239108.28,13054426.38,-100.427691725419,32.3171747773387,"TX","Nolan County",48353,"Nolan County","TX",10,0,3,0,0,0,0,73,0,313413,2,138,138,13925.0523586397,13.9250523586397
