"pid","p_name","p_year","t_cap","t_count","slr_cpc","wnd_cpc","slr_wn","tx_cpct","revenue","cost","profit","fips","county","state","region","env_sens_score","dac_sts","energy_brdn","foss_emplmt","coal_emplmt","outage_n","outage_dur","rci","energy_community","max_volt","min_volt","distance_km","lon","lat"
110,"Sweetwater",2003,1500,25,44.66390975,37.5,1.191037593,37.5,9827778.707,6494956.78,3332821.927,48353,"Nolan County","TX","West South Central",10,0,3,0,0,0,0,73,0,138,138,11.0907331937375,-100.337762879182,32.3612922570177
111,"Nine Canyon II",2003,1300,12,18.63424634,15.6,1.194502971,15.6,5095108.797,2693383.579,2401725.218,53005,"Benton County","WA","Pacific",10,0,2,0.000584,0.000671,0,0,94,0,115,115,1.70455795288836,-119.150231615864,46.107375032224
112,"Evanston (Wyoming Wind Energy Center)",2003,1800,80,172.7816541,144,1.199872598,144,49638138.85,24968200.16,24669938.69,56041,"Uinta County","WY","Mountain",10,0,3,0.011566,0.003661,0,0,81,1,115,115,6.64166517391823,-110.783056847898,41.3589902624682
113,"Solano Wind Project, Phase IA",2004,660,8,5.932104229,5.28,1.123504589,5.28,1286471.549,889510.3878,396961.1613,6095,"Solano County","CA","Pacific",1,0,2,0.000317,0.000317,1,331,93,0,230,230,4.89999250236695,-121.77427509801,38.1251808935917
114,"Lamar III",2004,1500,1,0.945197621,1.5,0.630131748,1.5,295024.9445,206240.9166,88784.02794,8009,"Baca County","CO","Mountain",10,0,7,0.000925,0.00036,0,0,44,1,115,115,3.82246081388292,-102.650894,37.362293
115,"Lamar Municipal",2004,1500,4,4.289942347,6,0.714990391,6,1487352.453,857639.3055,629713.1473,8099,"Prowers County","CO","Mountain",10,0,5,0.000925,0.00036,0,0,75,1,115,115,5.46575685535336,-102.533022638599,38.032627404215
116,"Intrepid",2004,1500,107,179.5238446,160.5,1.118528627,160.5,43987590.08,26971605.06,17015985.02,19161,"Sac County","IA","West North Central",1,0,6,6e-04,0.00025,0,0,66,0,161,161,3.55927837356087,-95.3205428022117,42.5217749155787
117,"Bureau Valley School District",2004,660,1,0.882863842,0.66,1.337672487,0.66,184692.6157,120425.574,64267.04174,17011,"Bureau County","IL","East North Central",1,0,4,0,0,0,0,80,0,138,138,12.1295200508229,-89.678192,41.453392
118,"Carleton College",2004,1650,1,1.598984928,1.65,0.969081774,1.65,416761.5682,264010.2004,152751.3679,27131,"Rice County","MN","West North Central",1,0,2,0.000695,0.000695,0,0,94,0,115,115,19.7303628058739,-93.113892,44.458992
119,"Farmer's",2004,950,6,6.232063253,5.7,1.09334443,5.7,1326592.459,951358.9236,375233.5357,27063,"Jackson County","MN","West North Central",1,0,5,0.000505,0.000505,0,0,68,0,161,161,8.90171719760552,-95.3762671217537,43.6513243143982
120,"JJN Wind Farm",2004,1500,1,1.406750892,1.5,0.937833928,1.5,347899.333,236077.4385,111821.8945,27081,"Lincoln County","MN","West North Central",10,0,5,0.000505,0.000505,0,0,67,0,115,115,11.5493061525766,-96.391891,44.280891
121,"McNeilus",2004,1650,6,8.944895578,9.9,0.903524806,9.9,2500881.989,1535068.497,965813.4919,27099,"Mower County","MN","West North Central",1,0,3,0.000695,0.000695,0,0,90,0,345,345,9.33867505323807,-92.727553844814,43.5366297546128
122,"MinWind III-IX",2004,1650,7,10.92889766,11.55,0.946224905,11.55,3006356.346,1813623.168,1192733.178,27133,"Rock County","MN","West North Central",1,0,5,0.000505,0.000505,0,0,69,0,161,161,0.642528110299703,-96.3887190239662,43.6439309222731
123,"Fairmont Wind (SMMPA)",2004,1650,2,2.979175957,3.3,0.902780593,3.3,789219.8949,515909.3164,273310.5785,27091,"Martin County","MN","West North Central",1,0,3,0.000695,0.000695,1,86,68,0,161,161,25.6424581183321,-94.4427645795844,43.5762425107624
124,"West Pipestone (Maiden Winds)",2004,1650,5,8.977078452,8.25,1.088130721,8.25,2064854.692,1377899.814,686954.8786,27117,"Pipestone County","MN","West North Central",1,0,5,0.000505,0.000505,0,0,67,0,115,115,14.3080389369597,-96.4359448618712,44.021360652984
125,"Caprock Wind Ranch",2004,1000,60,38.40600709,60,0.640100118,60,13047691.3,8445495.249,4602196.052,35037,"Quay County","NM","Mountain",10,0,7,0.017882,0.001407,0,0,73,0,115,115,36.3023511310105,-103.356073988822,34.9785890281918
126,"AMP-Ohio/Green Mountain Energy Wind Farm",2004,1800,2,4.600914432,3.6,1.278031787,3.6,1177196.742,643227.198,533969.5443,39173,"Wood County","OH","East North Central",1,0,3,0.000759,0.000193,0,0,93,0,138,138,11.4514946019623,-83.736298,41.3835925
127,"Buffalo Mountain",2004,1800,15,32.86351086,27,1.217167069,27,9925844.359,4697684.698,5228159.662,47001,"Anderson County","TN","East South Central",10,0,3,0.000648,0.000559,0,0,80,1,161,161,0.67983344654429,-84.3476352394095,36.1258808307204
128,"Diablo Winds",2004,660,31,26.95707878,20.46,1.317550283,20.46,5662524.937,3701616.147,1960908.79,6001,"Alameda County","CA","Pacific",20,0,1,0.000941,0.000475,2,730,93,0,115,115,8.64029322372954,-121.63333496981,37.7643386934774
129,"Kumeyaay Phase I",2005,2000,25,65.16311692,50,1.303262338,50,14221308.26,9214206.978,5007101.283,6073,"San Diego County","CA","Pacific",1,0,2,0.000683,0.00067,4,5387,94,0,138,138,61.0327689114657,-116.339154402172,32.7199556750606
130,"Victorville Wind Project",2005,750,1,0.821286784,0.75,1.095049045,0.75,247203.8094,124970.4681,122233.3412,6071,"San Bernardino County","CA","Pacific",10,0,2,0.000561,0.000476,7,8792,91,0,230,230,4.17173632848885,-117.358292,34.557693
131,"Century",2005,1500,100,161.7700014,150,1.078466676,150,39562415.8,24816835.08,14745580.72,19079,"Hamilton County","IA","West North Central",1,0,4,6e-04,0.00025,1,300,67,0,161,161,2.40487284926026,-93.6603728429196,42.5522991608853
132,"Century Expansion",2005,1000,35,46.89999998,35,1.339999999,35,7846088.408,6377761.008,1468327.4,19079,"Hamilton County","IA","West North Central",1,0,4,6e-04,0.00025,1,300,67,0,161,161,7.36928741995439,-93.6668443107502,42.501946973178
133,"Intrepid Expansion",2005,1000,15,14.14305608,15,0.942870406,15,3773489.368,2354902.177,1418587.191,19161,"Sac County","IA","West North Central",1,0,6,6e-04,0.00025,0,0,66,0,161,161,2.85472005954239,-95.3613530310569,42.548128834003
134,"Iowa Lakes Community College",2005,1650,1,1.561522008,1.65,0.946376975,1.65,412740.7045,263119.1228,149621.5817,19063,"Emmet County","IA","West North Central",10,0,5,6e-04,0.00025,0,0,76,0,161,161,30.5722497882831,-94.81562,43.385403
135,"Stuart",2005,660,1,0.644586162,0.66,0.9766457,0.66,167480.0602,105499.9375,61980.12278,19001,"Adair County","IA","West North Central",1,0,7,0.000167,0.000167,0,0,56,0,161,161,11.9641183520889,-94.327393,41.493992
136,"Fossil Gulch",2005,1500,7,8.034283817,10.5,0.765169887,10.5,2923472.777,1532287.928,1391184.849,16083,"Twin Falls County","ID","Mountain",10,0,3,0,0,0,0,92,0,138,138,3.63206785679551,-114.949585,42.8586445
137,"Wolverine Creek",2005,1500,43,55.96157478,64.5,0.867621314,64.5,19014744.78,9815643.295,9199101.487,16019,"Bonneville County","ID","Mountain",1,0,2,0,0,2,2,93,0,161,161,1.59765277335631,-111.841648011474,43.3891220722964
138,"Crescent Ridge I",2005,1650,14,31.28502193,23.1,1.354329954,23.1,6261510.805,4219871.536,2041639.269,17011,"Bureau County","IL","East North Central",1,0,4,0,0,0,0,80,1,138,138,1.95145296815255,-89.5734564238157,41.241411159445
139,"Illinois Rural Electric Cooperative",2005,1650,1,2.165343239,1.65,1.312329236,1.65,465653.2428,301246.4649,164406.7779,17149,"Pike County","IL","East North Central",1,0,5,0.000941,0.000941,1,68,66,1,345,138,33.0077265219216,-90.846191,39.618793
140,"Elk River",2005,1500,100,132.2974909,150,0.881983272,150,33384522.4,22985958.24,10398564.16,20015,"Butler County","KS","West North Central",25,0,3,0.000428,0.000203,0,0,91,0,345,345,3.56730912343029,-96.5557888989025,37.5806183633827
141,"Arnold Wind Farm",2005,1650,1,1.939604314,1.65,1.175517766,1.65,408009.3109,285677.8527,122331.4582,27105,"Nobles County","MN","West North Central",1,0,2,0.000505,0.000505,0,0,88,0,115,115,22.2954638888843,-95.844292,43.752693
142,"Redwood Falls (SMMPA)",2005,1650,2,3.610301054,3.3,1.094030622,3.3,964483.1095,550073.1938,414409.9157,27127,"Redwood County","MN","West North Central",30,0,3,0.000505,0.000505,0,0,66,0,115,115,5.71328759671034,-95.175896,44.5030425
143,"Tholen & Petersen",2005,1650,3,4.685052826,4.95,0.946475318,4.95,1294121.118,782620.9824,511500.1359,27117,"Pipestone County","MN","West North Central",10,0,5,0.000505,0.000505,0,0,67,0,115,115,13.755230920654,-96.0979923305951,44.0764920251941
144,"Trimont Area Wind Farm",2005,1600,67,102.6016793,107.2,0.957105218,107.2,25607458.4,16914079.03,8693379.376,27063,"Jackson County","MN","West North Central",1,0,5,0.000505,0.000505,0,0,68,0,345,345,1.57503815971881,-94.8583209089914,43.7950781760197
145,"University of MN -- Morris",2005,1650,1,1.464246415,1.65,0.88742207,1.65,431096.0144,253725.4823,177370.5321,27149,"Stevens County","MN","West North Central",10,0,4,0.000692,0.000692,0,0,81,0,115,115,5.93928478063723,-95.877083,45.589645
146,"Judith Gap",2005,1500,90,82.44694238,135,0.610718092,135,38349578,18361029.5,19988548.5,30107,"Wheatland County","MT","Mountain",10,1,4,0.004578,0.001052,0,0,46,0,230,230,0.488976772215797,-109.746420898154,46.5724011634259
147,"Martinsdale Wind Farm",2005,65,11,0.545761098,0.715,0.763302235,0.715,196261.2041,106409.114,89852.09011,30107,"Wheatland County","MT","Mountain",10,1,4,0.004578,0.001052,0,0,46,0,230,230,40.6439991123232,-110.271806462818,46.4995607519021
148,"Two Dot Wind Farm",2005,65,7,0.271339029,0.455,0.596349514,0.455,112514.6135,62557.4544,49957.15908,30107,"Wheatland County","MT","Mountain",10,1,4,0.004578,0.001052,0,0,46,0,230,230,29.7768980451526,-110.093007216425,46.4442245867892
149,"Wilton Wind Farm",2005,1500,22,29.35087062,33,0.889420322,33,7265168.702,5065267.443,2199901.259,38015,"Burleigh County","ND","West North Central",1,0,2,0.001366,0.001074,3,2187,91,0,230,230,0.955079446488593,-100.700126102849,47.1207162757482
150,"Ainsworth Wind Project (NPPD)",2005,1650,36,43.35229716,59.4,0.729836653,59.4,12782612.8,8530258.636,4252354.163,31017,"Brown County","NE","West North Central",15,0,6,0,0,0,0,64,0,115,115,2.23963978806095,-99.9141469841244,42.4599992365568
151,"Jersey Atlantic Wind Farm",2005,1500,5,10.41386408,7.5,1.388515211,7.5,2688151.184,1396202.827,1291948.357,34001,"Atlantic County","NJ","Mid Atlantic",1,0,3,0.000439,0.000439,1,52,91,0,138,138,18.4588681137196,-74.4483406798641,39.3821090189638
152,"Caprock Wind Ranch",2005,1000,20,20.32320364,20,1.016160182,20,5202750.838,3285662.518,1917088.319,35037,"Quay County","NM","Mountain",10,0,7,0.017882,0.001407,0,0,73,0,115,115,36.0882603027125,-103.357127342224,34.9807850230516
153,"San Juan Mesa",2005,1000,118,57.91706659,118,0.490822598,118,22088150.75,15714050.43,6374100.313,35041,"Roosevelt County","NM","Mountain",10,0,4,0.017882,0.001407,0,0,86,0,345,115,57.9140775460113,-103.821290299104,33.9505418174799
154,"Maple Ridge (Lowville)",2005,1650,83,168.8019605,136.95,1.232580946,136.95,53021379.19,24046620.76,28974758.43,36049,"Lewis County","NY","Mid Atlantic",1,0,5,0.000717,0.000717,0,0,66,0,230,230,8.4741458659224,-75.6247375266328,43.805757731255
155,"Blue Canyon II",2005,1800,83,169.7082656,149.4,1.135932166,149.4,37597958.79,25267867.28,12330091.51,40075,"Kiowa County","OK","West South Central",10,0,5,0.010798,0.000855,0,0,64,0,138,138,3.46181119162699,-98.6407316014081,34.8772200124604
156,"Weatherford",2005,1600,71,17.06609103,113.6,0.150229675,106.9167559,20581446,12192137.8,8389308.2,40039,"Custer County","OK","West South Central",1,0,6,0.010798,0.000855,0,0,87,0,138,138,4.49370670605974,-98.756360908856,35.5260522919085
157,"Weatherford Expansion",2005,1600,27,43.78265115,43.2,1.013487295,43.2,11818260.24,6976147.354,4842112.887,40039,"Custer County","OK","West South Central",1,0,6,0.010798,0.000855,0,0,87,0,138,138,3.72352996819051,-98.6753191018046,35.4701514308309
158,"Klondike II",2005,1600,50,82.88812255,80,1.036101532,80,26681878.26,13019129.69,13662748.57,41055,"Sherman County","OR","Pacific",1,0,3,0,0.000679,0,0,65,0,115,115,1.73707245318177,-120.580167652697,45.5833276930196
159,"American Windmill Museum",2005,660,1,0.663201047,0.66,1.004850072,0.66,176948.763,106519.7994,70428.9636,48303,"Lubbock County","TX","West South Central",1,0,3,0.000849,0.000519,0,0,90,0,115,115,9.2526033086607,-101.823891,33.580894
160,"Buffalo Gap Wind Farm",2005,1800,64,34.17914917,115.2,0.296694003,115.2,24803740.34,13521447.87,11282292.47,48441,"Taylor County","TX","West South Central",10,0,3,0.001725,0.000784,0,0,88,0,138,138,13.0948956582833,-100.113619532586,32.3086928322329
161,"Callahan Divide",2005,1500,76,146.7164792,114,1.28698666,114,28106160.73,20360076.83,7746083.896,48441,"Taylor County","TX","West South Central",10,0,3,0.001725,0.000784,0,0,88,0,138,138,3.60724160473328,-100.002338030356,32.3234384647022
162,"Horse Hollow Wind Energy Center",2005,1500,140,223.0294126,210,1.062044822,210,55381608.05,34672886.74,20708721.31,48441,"Taylor County","TX","West South Central",10,0,3,0.001725,0.000784,0,0,88,0,138,138,10.9111075761802,-100.050344617789,32.226104778729
163,"Sweetwater Phase II",2005,1620,61,105.3244296,98.82,1.065820984,98.82,25950750.14,16349104.9,9601645.242,48353,"Nolan County","TX","West South Central",10,0,3,0,0,0,0,73,0,138,138,12.1154277066984,-100.375704426508,32.3358627774082
164,"Sweetwater Phase III",2005,1500,89,144.4082999,133.5,1.081710111,133.5,35293534.66,22239108.28,13054426.38,48353,"Nolan County","TX","West South Central",10,0,3,0,0,0,0,73,0,138,138,13.9250523586397,-100.427691725419,32.3171747773387
165,"Camp Williams",2000,225,2,0.538812455,0.45,1.197361011,0.45,157881.8551,77775.63478,80106.22031,49049,"Utah County","UT","Mountain",10,0,2,0.000508,0.000508,0,0,96,0,138,115,1.74183464000307,-111.91966999978,40.4396400006519
166,"Hopkins Ridge Wind Project",2005,1800,83,186.1829196,149.4,1.246204281,149.4,51353018.14,26282996.1,25070022.04,53013,"Columbia County","WA","Pacific",1,0,4,0,0,0,0,80,0,115,115,2.12586011482008,-117.824047190085,46.432080569769
168,"Buena Vista",2006,1000,37,24.49103429,37,0.661919846,37,8854385.879,5167991.082,3686394.797,6013,"Contra Costa County","CA","Pacific",35,0,1,0.000941,0.000475,1,730,94,0,230,230,6.17797533503599,-121.658767846251,37.8015460359543
169,"Shiloh Wind Project",2006,1500,106,133.081847,159,0.836992748,159,40709280.82,23902907.13,16806373.69,6095,"Solano County","CA","Pacific",10,0,2,0.000317,0.000317,1,331,93,0,230,230,2.45454108226881,-121.848976948104,38.1410750174951
170,"Solano Phase IIA",2006,3000,8,29.00335658,24,1.208473191,24,7592276.442,4172036.583,3420239.859,6095,"Solano County","CA","Pacific",1,0,2,0.000317,0.000317,1,331,93,0,230,230,5.48727700884403,-121.774736063604,38.10175417801
171,"Spring Canyon",2006,1500,40,49.60270635,60,0.826711773,60,14170352.59,8975469.879,5194882.706,8075,"Logan County","CO","Mountain",10,0,6,0.000925,0.00036,0,0,89,0,230,115,1.24933257709299,-103.018809258562,40.9640514720369
172,"Victory(Carroll)",2006,1600,66,100.8363278,105.6,0.954889468,105.6,29299734.57,16651229.61,12648504.97,19047,"Crawford County","IA","West North Central",1,0,5,0.000167,0.000167,0,0,66,0,161,161,2.06983778574644,-95.11816670455,42.1307367201836
173,"Spearville",2006,1500,66,99.42974987,99,1.004340908,99,22660157.85,15906726.44,6753431.41,20057,"Ford County","KS","West North Central",25,0,4,0.002347,0.000546,0,0,87,0,230,230,0.791999675104935,-99.7576357994088,37.8741202957246
174,"Hull Wind Phase II",2006,1800,1,2.550025102,1.8,1.416680612,1.8,649695.3827,336440.6289,313254.7539,25023,"Plymouth County","MA","New England",45,0,3,0.000447,0.000471,0,0,92,0,115,115,6.00778446027871,-70.856598,42.261192
175,"Massachusetts Maritime Academy",2006,660,1,0.892449284,0.66,1.352195885,0.66,259552.5023,120615.8154,138936.6869,25001,"Barnstable County","MA","New England",30,0,4,9.8e-05,9.8e-05,0,0,92,0,115,115,4.49068086577696,-70.623802,41.74139
176,"Mars Hill",2006,1500,7,13.16755458,10.5,1.254052817,10.5,3361092.564,1970846.526,1390246.038,23003,"Aroostook County","ME","New England",1,0,6,0.000342,0.001076,0,0,76,0,345,345,140.946981197411,-67.8075459550256,46.5624190488103
177,"Bingham Lake",2006,1250,12,7.327418395,15,0.48849456,15,3197827.287,1949425.218,1248402.068,27033,"Cottonwood County","MN","West North Central",1,0,3,0.000505,0.000505,0,0,68,0,161,161,20.2400024219807,-95.0457316516031,43.9616343705757
179,"Norgaard (7 Projects)",2006,1250,5,5.268317026,6.25,0.842930724,6.25,1595768.21,946634.0668,649134.1431,27081,"Lincoln County","MN","West North Central",10,0,5,0.000505,0.000505,0,0,67,0,115,115,11.7665944495168,-96.377938973074,44.3021985110496
180,"East Ridge",2006,1250,8,7.863432227,10,0.786343223,10,2361829.768,1470151.468,891678.2997,27101,"Murray County","MN","West North Central",10,0,4,0.000505,0.000505,0,0,68,0,115,115,0.648411557584065,-95.9178273500377,43.940746970052
181,"Minnesota Wind Share",2006,1800,3,4.969865324,5.4,0.92034543,5.4,1419202.611,841012.3423,578190.2689,27101,"Murray County","MN","West North Central",10,0,4,0.000505,0.000505,0,0,68,0,115,115,4.81889343203862,-95.9804912800466,43.9590593647594
182,"Mower County",2006,2300,43,92.04770471,98.9,0.930714911,98.9,25133355.22,15554023.71,9579331.518,27099,"Mower County","MN","West North Central",1,0,3,0.000695,0.000695,0,0,90,0,345,345,15.6201792936396,-92.5977519289871,43.6079074861305
183,"St. Olaf College",2006,1650,1,1.430348069,1.65,0.866877618,1.65,426883.599,252978.4234,173905.1756,27131,"Rice County","MN","West North Central",1,0,2,0.000695,0.000695,0,0,94,0,115,115,16.1911918302614,-93.192368,44.462383
184,"Wolf",2006,1250,2,1.969496087,2.5,0.787798435,2.5,607617.0938,373703.7343,233913.3595,27105,"Nobles County","MN","West North Central",1,0,2,0.000505,0.000505,0,0,88,0,161,161,29.8681111954418,-95.778991519914,43.5821935043536
185,"Horseshoe Bend/ranch pit",2006,1500,6,6.551158668,9,0.727906519,9,2347762.736,1296524.9,1051237.836,30013,"Cascade County","MT","Mountain",1,0,3,0,0,0,0,89,0,115,115,9.27754045973577,-111.437780382642,47.5001372706951
186,"Oliver I",2006,2300,22,50.12978864,50.6,0.990707285,50.6,13023102.16,8124709.116,4898393.048,38065,"Oliver County","ND","West North Central",10,0,4,0.001366,0.001074,0,0,76,1,345,230,9.97977547774919,-101.218716663177,47.1649727069494
187,"Velva Wind Farm",2006,660,17,11.83476155,11.22,1.054791582,11.22,2642546.414,1839458.005,803088.4091,38049,"McHenry County","ND","West North Central",10,0,3,0.028596,0.002212,0,0,75,0,115,115,2.17255455470325,-100.90036192415,48.0959288090169
188,"Wilton Wind Farm",2006,1500,11,9.9982598,16.5,0.605955139,16.5,3913160.471,2241858.605,1671301.866,38015,"Burleigh County","ND","West North Central",10,0,2,0.001366,0.001074,3,2187,91,0,230,230,2.46666724270238,-100.676056041041,47.1174880969212
189,"Maple Ridge",2006,1650,112,257.8933453,184.8,1.39552676,184.8,61963331.77,34243364.1,27719967.66,36049,"Lewis County","NY","Mid Atlantic",1,0,5,0.000717,0.000717,0,0,66,0,230,230,2.46994127831974,-75.5723997898689,43.7552113476786
190,"Centennial Wind Farm",2006,1500,40,58.58889464,60,0.976481577,60,14688348.44,9545437.824,5142910.612,40059,"Harper County","OK","West South Central",25,0,5,0.011018,0.000909,0,0,46,0,138,138,2.76874076135829,-99.6315022733706,36.6477240620838
191,"Spearville",2006,1500,68,42.53064715,102,0.416967129,102,26892418.16,12698110.16,14194308.01,16023,"Butte County","ID","Mountain",10,0,5,0,0,0,0,77,0,115,115,8.0291117987087,-112.834699275127,43.4772290740959
